20240609180500 ちきゅうラジオ　ピリッと辛い、インドのじゃがいも料理
20240609185000 ニュース・気象情報・交通情報
20240609190000 ニュース　ＮＨＫきょうのニュース
20240609192000 ニュース・気象情報
20240609192500 新日曜名作座　選「その手をにぎりたい」（４）
20240609195500 気象情報・交通情報
20240609200000 ニュース
20240609200500 らじらー！　サンデー　８時台　五百城茉央　中村麗乃（乃木坂４６）
20240609205500 全国気象情報・全国交通情報
20240609210000 ニュース
20240609210500 らじらー！　サンデー　９時台　五百城茉央　中村麗乃　賀喜遥香（乃木坂４６）
20240609215500 ニュース・気象情報・交通情報
20240609220000 ニュース
20240609220500 らじらー！　サンデー　１０時台　五百城茉央　賀喜遥香（乃木坂４６）
20240609225500 ニュース・気象情報
20240609230000 ニュース
20240609230500 ラジオ深夜便▽ないとガイド
20240610000000 ニュース
20240610001000 ラジオ深夜便▽日本列島くらしのたより　▽五木寛之のラジオ千夜一話
20240610010000 ニュース
20240610010500 ラジオ深夜便▽ラジオ文芸館アンコール
20240610020000 ニュース
20240610020500 ラジオ深夜便▽ロマンチックコンサート
20240610030000 ニュース
20240610030500 ラジオ深夜便▽にっぽんの歌こころの歌
20240610040000 ニュース
20240610040500 ラジオ深夜便▽師匠を語る
access auth1_fms...
generate particleKey...
access auth2_fms...
--------------------
authentication success.
area_id: JP13
http://radiko.jp/v3/program/date/20240610/JP13.xml
20240610050000 マイあさ！　月曜５時台ニュース・気象情報／たより北海道・鳥取／健康　ウォーキング
20240610055500 気象情報
20240610060000 マイあさ！　月曜６時台前半　ニュース・スポーツ・気象情報／韓国の書店文化／何の日
20240610062500 ニュース・気象情報・交通情報
20240610063000 ラジオ体操
20240610064000 マイあさ！　月曜６時台後半マイ！Ｂｉｚ：アメリカの消費者物価指数に注目すべき理由
20240610065500 気象情報・交通情報
20240610070000 マイあさ！　▽ＮＨＫけさのニュース
20240610072000 ニュース・気象情報
20240610072500 マイあさ！月曜７時台“聞きたい”「政党、派閥、カネの問題」御厨　貴／ここに注目！
20240610075000 ニュース・気象情報
20240610075800 朝の音楽
20240610080000 マイあさ！　月曜８時台ニュース／ワールドアイ・ポーランド／市場：サクランボ／気象
20240610082800 朝の音楽
20240610083000 ふんわり　月曜ＭＣは山口もえさん♪「聞いてよ　もえさん！」　８時台
20240610085500 全国気象情報・全国交通情報
20240610090000 ニュース
20240610090500 ふんわり「もえの知りたい！ウイスキー」　９時台
20240610095500 ニュース・気象情報・交通情報
20240610100000 ニュース
20240610100500 ふんわり　お笑い芸人・音楽プロデューサー、古坂大魔王、登場！　１０時台
20240610105500 みんなのうた「にゃんこの哲学」／「風になれ」
20240610110000 ニュース
20240610110500 ふんわり　まいにちリクエスト♪　１１時台
20240610115000 気象情報・交通情報
20240610120000 ニュース　正午のＮＨＫニュース
20240610121500 ニュース・気象情報
20240610122000 ひるのいこい
20240610123000 まんまる　パートナーは水野裕子／スポーツ名場面を語る　山田雅人
20240610125500 全国気象情報・全国交通情報
20240610130000 国会中継「参議院決算委員会質疑」　～参議院第１委員会室から中継～
20240610164500 【にっぽん列島夕方ラジオ】関西ラジオワイド
20240610165500 ニュース・気象情報・交通情報
20240610170000 ニュース
20240610170500 【にっぽん列島夕方ラジオ】関西ラジオワイド
20240610175500 ニュース・気象情報・交通情報
20240610180000 Ｎらじ　ニュースのしゃべり場
20240610185000 ニュース・気象情報・交通情報
20240610190000 Ｎらじ　ＮＨＫきょうのニュース
20240610193000 Ｎらじ　きょうのニュースぷらす
20240610195500 ニュース・気象情報・交通情報
20240610200000 ニュース
20240610200500 さくらひなたロッチの伸びしろラジオ　６／１０　第１３９回
20240610205500 全国気象情報・全国交通情報
20240610210000 ニュース
20240610210500 又吉・児玉・向井のあとは寝るだけの時間　あと寝るサミット
20240610215500 ニュース・気象情報・交通情報
20240610220000 ＮＨＫジャーナル
20240610225500 ニュース・気象情報
20240610230000 ニュース
20240610230500 ラジオ深夜便▽深夜便かがく部　▽インタビュー
20240611000000 ニュース
20240611001000 ラジオ深夜便▽日本列島くらしのたより　▽おとなの教養講座
20240611010000 ニュース
20240611010500 ラジオ深夜便▽深夜便アーカイブス
20240611020000 ニュース
20240611020500 ラジオ深夜便▽ロマンチックコンサート
20240611030000 ニュース
20240611030500 ラジオ深夜便▽にっぽんの歌こころの歌
20240611040000 ニュース
20240611040500 ラジオ深夜便▽明日へのことば
access auth1_fms...
generate particleKey...
access auth2_fms...
--------------------
authentication success.
area_id: JP13
http://radiko.jp/v3/program/date/20240611/JP13.xml
20240611050000 マイあさ！　火曜５時台　ニュース・気象情報／たより広島・青森／何の日／健康ライフ
20240611055500 気象情報
20240611060000 マイあさ！　火曜６時台前半　ニュース・気象情報／スポーツ／パリ報告／何の日
20240611062500 ニュース・気象情報・交通情報
20240611063000 ラジオ体操
20240611064000 マイあさ！　６時台後半ニュース・気象報／マイ！Ｂｉｚ「国際電話による詐欺」三上洋
20240611065500 気象情報・交通情報
20240611070000 マイあさ！　▽ＮＨＫけさのニュース
20240611072000 ニュース・気象情報
20240611072500 マイあさ！　火曜７時台　聞きたい「“無自覚”なカスハラに陥らないためには！？」
20240611075000 ニュース・気象情報
20240611075800 朝の音楽
20240611080000 マイあさ！　火曜８時台　ニュース／海外スポーツ：バスケットボール／介護のヒント
20240611082800 朝の音楽
20240611083000 ふんわり　火曜ＭＣは「キム兄」こと、木村祐一さん！　８時台
20240611085500 全国気象情報・全国交通情報
20240611090000 ニュース
20240611090500 ふんわり「渋谷・神南２丁目劇場」「おひる、こんなんどう？」　９時台
20240611095500 ニュース・気象情報・交通情報
20240611100000 ニュース
20240611100500 ふんわり「木村家のリビング」ブラインドサッカー日本代表登場　１０時台
20240611105500 みんなのうた「ラーメン地球号」／「Ｕｔｏｐｉａ」
20240611110000 ニュース
20240611110500 ふんわり　まいにちリクエスト♪　１１時台
20240611115000 気象情報・交通情報
20240611120000 ニュース　正午のＮＨＫニュース
20240611121500 ニュース・気象情報
20240611122000 ひるのいこい
20240611123000 まんまる　パートナーは夢眠ねむ／午後０時台　そのまちのお昼
20240611125500 全国気象情報・全国交通情報
20240611130000 ニュース
20240611130500 まんまる　午後１時台　ひとのわ　流れ星☆　故郷・飛騨への思い
20240611135500 ニュース・気象情報・交通情報
20240611140000 ニュース
20240611140500 まんまる　午後２時台　まちのわ
20240611145500 ニュース・気象情報・交通情報
20240611150000 ニュース
20240611150500 まんまる　午後３時台　こえのわ
20240611155500 安心ラジオ　子どもの熱中症対策
20240611160000 ニュース
20240611160500 【にっぽん列島夕方ラジオ】関西ラジオワイド
20240611165500 ニュース・気象情報・交通情報
20240611170000 ニュース
20240611170500 【にっぽん列島夕方ラジオ】はっけんラジオ
20240611175500 ニュース・気象情報・交通情報
20240611180000 Ｎらじ　ニュースのしゃべり場
20240611185000 ニュース・気象情報・交通情報
20240611190000 Ｎらじ　ＮＨＫきょうのニュース
20240611193000 Ｎらじ　きょうのニュースぷらす
20240611195500 ニュース・気象情報・交通情報
20240611200000 ニュース
20240611200500 アニメ・ステラー　劇場版　ウマ娘プリティーダービー　新時代への扉
20240611205500 全国気象情報・全国交通情報
20240611210000 ニュース
20240611210500 岡田惠和　今宵、ロックバーで～ドラマな人々の音楽談議～　選「国仲涼子」
20240611215500 ニュース・気象情報・交通情報
20240611220000 ＮＨＫジャーナル
20240611225500 ニュース・気象情報
20240611230000 ニュース
20240611230500 ラジオ深夜便▽深夜便ぶんか部　▽介護を語ろう
20240612000000 ニュース
20240612001000 ラジオ深夜便▽日本列島くらしのたより　▽おとなの教養講座
20240612010000 ニュース
20240612010500 ラジオ深夜便▽深夜便アーカイブス
20240612020000 ニュース
20240612020500 ラジオ深夜便▽ロマンチックコンサート
20240612030000 ニュース
20240612030500 ラジオ深夜便▽にっぽんの歌こころの歌
20240612040000 ニュース
20240612040500 ラジオ深夜便▽明日へのことば
access auth1_fms...
generate particleKey...
access auth2_fms...
--------------------
authentication success.
area_id: JP13
http://radiko.jp/v3/program/date/20240612/JP13.xml
20240612050000 マイあさ！５時台　ニュース／たより群馬・宮崎／健康：ウォーキング３　歩き方のコツ
20240612055500 気象情報
20240612060000 マイあさ！６時台前半　ニュース／スポーツ／ワールドリポート：ロサンゼルス／何の日
20240612062500 ニュース・気象情報・交通情報
20240612063000 ラジオ体操
20240612064000 マイあさ！６時台後半ニュース／マイ！Ｂｉｚ：“１０代のテレビ離れ”は本当なのか？
20240612065500 気象情報・交通情報
20240612070000 マイあさ！　▽ＮＨＫけさのニュース
20240612072000 ニュース・気象情報
20240612072500 マイあさ！　７時台　聞きたい「子ども・子育て支援金制度」意義と課題／ここに注目！
20240612075000 ニュース・気象情報
20240612075800 朝の音楽
20240612080000 マイあさ！　水曜８時台　ニュース／ワールドアイ／けさの“聞きたい”第２部
20240612082800 朝の音楽
20240612083000 ふんわり　水曜ＭＣは、演歌歌手の伍代夏子さんです♪　８時台
20240612085500 全国気象情報・全国交通情報
20240612090000 ニュース
20240612090500 ふんわり「夏子のおしゃべりしましょ！」作曲家・水森英夫さん　９時台
20240612095500 ニュース・気象情報・交通情報
20240612100000 ニュース
20240612100500 ふんわり「水森英夫・ヒット曲集♪」　１０時台
20240612105500 みんなのうた「にゃんこの哲学」／「風になれ」
20240612110000 ニュース
20240612110500 ふんわり　まいにちリクエスト♪　１１時台
20240612115000 気象情報・交通情報
20240612120000 ニュース　正午のＮＨＫニュース
20240612121500 ニュース・気象情報
20240612122000 ひるのいこい
20240612123000 まんまる　パートナーは浜島直子／午後０時台　そのまちのお昼
20240612125500 全国気象情報・全国交通情報
20240612130000 ニュース
20240612130500 まんまる　午後１時台　ひとのわ　塩をきわめる
20240612135500 ニュース・気象情報・交通情報
20240612140000 ニュース
20240612140500 まんまる　午後２時台　まちのわ
20240612145500 ニュース・気象情報・交通情報
20240612150000 ニュース
20240612150500 まんまる　午後３時台　こえのわ
20240612155500 安心ラジオ　子どもの熱中症対策
20240612160000 ニュース
20240612160500 【にっぽん列島夕方ラジオ】関西ラジオワイド
20240612165500 ニュース・気象情報・交通情報
20240612170000 ニュース
20240612170500 【にっぽん列島夕方ラジオ】はま☆キラ！
20240612175500 ニュース・気象情報・交通情報
20240612180000 Ｎらじ　ニュースのしゃべり場
20240612185000 ニュース・気象情報・交通情報
20240612190000 Ｎらじ　ＮＨＫきょうのニュース
20240612193000 Ｎらじ　きょうのニュースぷらす
20240612195500 ニュース・気象情報・交通情報
20240612200000 ニュース
20240612200500 タカアンドトシのお時間いただきます　ヤーレンズ▽異次元のボケ連発トーク！？
20240612205500 全国気象情報・全国交通情報
20240612210000 ニュース
20240612210500 大竹しのぶの“スピーカーズコーナー”
20240612215500 ニュース・気象情報・交通情報
20240612220000 ＮＨＫジャーナル
20240612225500 ニュース・気象情報
20240612230000 ニュース
20240612230500 ラジオ深夜便▽旅の達人　▽インタビュー
20240613000000 ニュース
20240613001000 ラジオ深夜便▽ワールドネットワーク　▽ごはんの知恵袋
20240613010000 ニュース
20240613010500 ラジオ深夜便▽深夜便アーカイブス
20240613020000 ニュース
20240613020500 ラジオ深夜便▽ロマンチックコンサート
20240613030000 ニュース
20240613030500 ラジオ深夜便▽にっぽんの歌こころの歌
20240613040000 ニュース
20240613040500 ラジオ深夜便▽明日へのことば
access auth1_fms...
generate particleKey...
access auth2_fms...
--------------------
authentication success.
area_id: JP13
http://radiko.jp/v3/program/date/20240613/JP13.xml
20240613050000 マイあさ！　木曜５時台　ニュース／たより愛媛・奈良／健康：ウォーキング（４）
20240613055500 気象情報
20240613060000 マイあさ！　木曜６時台前半　ニュース／ワールドリポート：国際部／何の日
20240613062500 ニュース・気象情報・交通情報
20240613063000 ラジオ体操
20240613064000 マイあさ！　６時台後半　ニュース／マイ！Ｂｉｚ「地域のデザインを考える」高橋俊宏
20240613065500 気象情報・交通情報
20240613070000 マイあさ！　▽ＮＨＫけさのニュース
20240613072000 ニュース・気象情報
20240613072500 マイあさ！木曜７時台“聞きたい”ウクライナでロシアの戦争犯罪を調査／ここに注目！
20240613075000 ニュース・気象情報
20240613075800 朝の音楽
20240613080000 マイあさ！　木曜８時台　ニュース／ワールドアイ：スペイン／村上隆　もののけ　京都
20240613082800 朝の音楽
20240613083000 ふんわり「六角精児の今週のオレ！」「きょうの１曲♪」　８時台
20240613085500 全国気象情報・全国交通情報
20240613090000 ニュース
20240613090500 ふんわり　Ｇｅｒｍａｎｙ特集１「はじめてのジャーマンロック」　９時台
20240613095500 ニュース・気象情報・交通情報
20240613100000 ニュース
20240613100500 ふんわり　Ｇｅｒｍａｎｙ特集２「六角精児の名曲遺産」　１０時台
20240613105500 みんなのうた「ラーメン地球号」／「Ｕｔｏｐｉａ」
20240613110000 ニュース
20240613110500 ふんわり　まいにちリクエスト♪　１１時台
20240613115000 気象情報・交通情報
20240613120000 ニュース　正午のＮＨＫニュース
20240613121500 ニュース・気象情報
20240613122000 ひるのいこい
20240613123000 まんまる　パートナーはにしおかすみこ／午後０時台　そのまちのお昼
20240613125500 全国気象情報・全国交通情報
20240613130000 ニュース
20240613130500 まんまる　午後１時台　ひとのわ　自分にぴったりの傘を見つけよう！
20240613135500 ニュース・気象情報・交通情報
20240613140000 ニュース
20240613140500 まんまる　午後２時台　まちのわ
20240613145500 ニュース・気象情報・交通情報
20240613150000 ニュース
20240613150500 まんまる　午後３時台　こえのわ
20240613155500 安心ラジオ　子どもの熱中症対策
20240613160000 ニュース
20240613160500 【にっぽん列島夕方ラジオ】関西ラジオワイド
20240613165500 ニュース・気象情報・交通情報
20240613170000 ニュース
20240613170500 【にっぽん列島夕方ラジオ】北海道まるごとラジオ
20240613175500 ニュース・気象情報・交通情報
20240613180000 Ｎらじ　ニュースのしゃべり場
20240613185000 ニュース・気象情報・交通情報
20240613190000 Ｎらじ　ＮＨＫきょうのニュース
20240613193000 Ｎらじ　きょうのニュースぷらす
20240613195500 ニュース・気象情報・交通情報
20240613200000 ニュース
20240613200500 東京０３の好きにさせるかッ！　ゲスト：隣人
20240613205500 全国気象情報・全国交通情報
20240613210000 ニュース
20240613210500 あさこ・佳代子の大人なラジオ女子会　ゲスト：片山智香子
20240613215500 ニュース・気象情報・交通情報
20240613220000 ＮＨＫジャーナル
20240613225500 ニュース・気象情報
20240613230000 ニュース
20240613230500 ラジオ深夜便▽ライフスタイル　▽インタビュー
20240614000000 ニュース
20240614001000 ラジオ深夜便▽ワールドネットワーク　▽気になる日本語
20240614010000 ニュース
20240614010500 ラジオ深夜便▽深夜便アーカイブス
20240614020000 ニュース
20240614020500 ラジオ深夜便▽ロマンチックコンサート
20240614030000 ニュース
20240614030500 ラジオ深夜便▽にっぽんの歌こころの歌
20240614040000 ニュース
20240614040500 ラジオ深夜便▽人生のみちしるべ
access auth1_fms...
generate particleKey...
access auth2_fms...
--------------------
authentication success.
area_id: JP13
http://radiko.jp/v3/program/date/20240614/JP13.xml
20240614050000 マイあさ！　金曜５時台たより：長野／健康ライフ「ウォーキング（５）ストレッチ術」
20240614055500 気象情報
20240614060000 マイあさ！金曜６時台前半ニュース・スポーツ／ワールドリポート：イスラマバード支局
20240614062500 ニュース・気象情報・交通情報
20240614063000 ラジオ体操
20240614064000 マイあさ！金曜６時台後半マイ！Ｂｉｚ「国立大学の授業料は引き上げるべきか」諸富徹
20240614065500 気象情報・交通情報
20240614070000 マイあさ！　▽ＮＨＫけさのニュース
20240614072000 ニュース・気象情報
20240614072500 マイあさ！　金曜７時台　“聞きたい”「クマと人が住み分けられる地域づくりとは」
20240614075000 ニュース・気象情報
20240614075800 朝の音楽
20240614080000 マイあさ！　金曜８時台ワールドアイ／「ウォーキング」リスナーからの質問に答えます
20240614082800 朝の音楽
20240614083000 ふんわり　金曜ＭＣは、人工知能研究者・黒川伊保子さんです！　８時台
20240614085500 全国気象情報・全国交通情報
20240614090000 ニュース
20240614090500 ふんわり「いほこの引き出し」親の老いにがっかりしないでほしい　９時台
20240614095500 ニュース・気象情報・交通情報
20240614100000 ニュース
20240614100500 ふんわり「いほこのモヤモヤ相談室」　１０時台
20240614105500 みんなのうた「にゃんこの哲学」／「風になれ」
20240614110000 ニュース
20240614110500 ふんわり　まいにちリクエスト♪　１１時台
20240614115000 気象情報・交通情報
20240614120000 ニュース　正午のＮＨＫニュース
20240614121500 ニュース・気象情報
20240614122000 ひるのいこい
20240614123000 まんまる　パートナーはきじまりゅうた／午後０時台　そのまちのお昼
20240614125500 全国気象情報・全国交通情報
20240614130000 ニュース
20240614130500 まんまる　午後１時台　ひとのわ　アコーディオニスト　田ノ岡三郎　生演奏
20240614135500 ニュース・気象情報・交通情報
20240614140000 ニュース
20240614140500 まんまる　午後２時台　まちのわ
20240614145500 ニュース・気象情報・交通情報
20240614150000 ニュース
20240614150500 まんまる　午後３時台　こえのわ
20240614155500 安心ラジオ　子どもの熱中症対策
20240614160000 ニュース
20240614160500 【にっぽん列島夕方ラジオ】関西ラジオワイド
20240614165500 ニュース・気象情報・交通情報
20240614170000 ニュース
20240614170500 【にっぽん列島夕方ラジオ】ゆる信ワイド
20240614175500 ニュース・気象情報・交通情報
20240614180000 Ｎらじ　ニュースのしゃべり場
20240614185000 ニュース・気象情報・交通情報
20240614190000 Ｎらじ　ＮＨＫきょうのニュース
20240614193000 Ｎらじ　きょうのニュースぷらす
20240614195500 ニュース・気象情報・交通情報
20240614200000 ニュース
20240614200500 佐藤二朗とオヤジの時間
20240614205500 全国気象情報・全国交通情報
20240614210000 ニュース
20240614210500 高橋源一郎の飛ぶ教室　ゲスト：鈴木涼美さん（作家）
20240614215500 ニュース・気象情報・交通情報
20240614220000 ＮＨＫジャーナル
20240614225500 ニュース・気象情報
20240614230000 ニュース
20240614230500 関西発ラジオ深夜便▽列島くらしのたより　▽ぼやき川柳
20240615000000 ニュース
20240615001000 関西発ラジオ深夜便▽アジアリポート　▽かんさい玉手箱
20240615010000 ニュース
20240615010500 関西発ラジオ深夜便▽人ありて、街は生きアンコール
20240615020000 ニュース
20240615020500 関西発ラジオ深夜便▽西城秀樹まつり　Ｐａｒｔ３
20240615030000 ニュース
20240615030500 関西発ラジオ深夜便▽西城秀樹まつり　Ｐａｒｔ４
20240615040000 ニュース
20240615040500 関西発ラジオ深夜便▽明日へのことば
access auth1_fms...
generate particleKey...
access auth2_fms...
--------------------
authentication success.
area_id: JP13
http://radiko.jp/v3/program/date/20240615/JP13.xml
20240615050000 マイあさ！　土曜５時台　ニュース・気象情報／たより大分・韓国／いきもの　カルガモ
20240615055500 気象情報
20240615060000 マイあさ！　土曜６時台前半　ニュース・気象情報／２０世紀ポップ
20240615062500 ニュース・気象情報・交通情報
20240615063000 ラジオ体操
20240615064000 マイあさ！　６時台後半　ニュース／アンコール・サタデーエッセー「売り声を考える」
20240615065500 気象情報・交通情報
20240615070000 マイあさ！　▽ＮＨＫけさのニュース
20240615071500 ニュース・気象情報
20240615072000 マイあさ！　土曜７時台　スポーツ／人情旅さんぽ／美術館で会いましょう／気象情報
20240615075000 ニュース・気象情報・交通情報
20240615080000 ニュース
20240615080500 石丸謙二郎の山カフェ「もう迷わない！正しいルート選びで安全登山」８時台
20240615085500 全国気象情報・全国交通情報
20240615090000 ニュース
20240615090500 石丸謙二郎の山カフェ「もう迷わない！正しいルート選びで安全登山」９時台
20240615095500 ニュース・気象情報・交通情報
20240615100000 ニュース
20240615100500 鉄旅・音旅　出発進行！～音で楽しむ鉄道旅～セレクション貨物列車瀬戸大橋トレベリン
20240615105500 みんなのうた「ラーメン地球号」／「Ｕｔｏｐｉａ」
20240615110000 ニュース
20240615110500 文芸選評　俳句　兼題「蝸牛」
20240615115000 気象情報・交通情報
20240615120000 ニュース　正午のＮＨＫニュース
20240615121000 ニュース・気象情報
20240615121500 ひるのいこい
20240615123000 朗読　花澤香菜が読む　瀬尾まいこ「デートまでの道のり」第３回
20240615124500 国語辞典サーフィン「グラタンを焼く機械」
20240615130000 ニュース
20240615130500 真打ち競演▽おぼん・こぼん　江戸家猫八　柳家三三
20240615135500 ニュース・気象情報・交通情報
20240615140000 ニュース
20240615140500 プロ野球２０２４「ロッテ」対「中日」
20240615170000 ニュース
20240615170500 ちきゅうラジオ　ネス湖の写真に世界から熱視線！？
20240615175500 ニュース・気象情報・交通情報
20240615180000 ニュース
20240615180500 ちきゅうラジオ　古くて新しい音楽＆絵はコミュニケーション
20240615185000 ニュース・気象情報・交通情報
20240615190000 ニュース　ＮＨＫきょうのニュース
20240615192000 ニュース・気象情報
20240615192500 上方演芸会　華山／幸助・福助
20240615195000 音の風景「力走！ＥＦ６４　峠に挑む～岡山～」
20240615195500 気象情報・交通情報
20240615200000 ニュース
20240615200500 梶裕貴のラジオ劇場　６月１５日　ゲスト：名塚佳織
20240615205500 全国気象情報・全国交通情報
20240615210000 ニュース
20240615210500 古家正亨のＰＯＰ★Ａ　６月１５日　ＩＳ：ＳＵＥのメンバーが登場！
20240615215500 ニュース・気象情報・交通情報
20240615220000 ニュース
20240615220500 ウチらと世界とエンタメと　吉田恵里香×横槍メンゴ
20240615225500 ニュース・気象情報
20240615230000 ニュース
20240615230500 ラジオ深夜便▽深夜便ビギナーズ・前半
20240616000000 ニュース
20240616001000 ラジオ深夜便▽深夜便ビギナーズ・後半
20240616010000 ニュース
20240616010500 ラジオ深夜便▽話芸１００選
20240616020000 ニュース
20240616020500 ラジオ深夜便▽ロマンチックコンサート
20240616030000 ニュース
20240616030500 ラジオ深夜便▽にっぽんの歌こころの歌
20240616040000 ニュース
20240616040500 ラジオ深夜便▽美味（おい）しい仕事人　▽もっと、光る君へ
access auth1_fms...
generate particleKey...
access auth2_fms...
--------------------
authentication success.
area_id: JP13
http://radiko.jp/v3/program/date/20240616/JP13.xml
20240616050000 マイあさ！　日曜５時台　ニュース・気象情報／たより長崎・海外／何の日／食べ物
20240616055500 気象情報
20240616060000 マイあさ！　日曜６時台前半　ニュース・気象情報／絵本の時間『どしゃぶり』／何の日
20240616062500 ニュース・気象情報・交通情報
20240616063000 ラジオ体操
20240616064000 マイあさ！　６時台後半　サンデーエッセー：いとうせいこう（作家・クリエイター）
20240616065500 気象情報・交通情報
20240616070000 マイあさ！　▽ＮＨＫけさのニュース
20240616071500 ニュース・気象情報
20240616072000 マイあさ！　日曜７時台　くらしのテキスト／Ｄプレゼンテーション／著者からの手紙
20240616075500 ニュース・気象情報・交通情報
20240616080000 ニュース
20240616080500 音楽の泉　バッハの無伴奏チェロ組曲第１番
20240616085500 全国気象情報・全国交通情報
20240616090000 日曜討論　どうする“官僚離れ”　いま考える「政と官」
20240616100000 ニュース
20240616100500 子ども科学電話相談「昆虫」「動物」「恐竜」　１０時台
20240616105500 みんなのうた「にゃんこの哲学」／「風になれ」
20240616110000 ニュース
20240616110500 子ども科学電話相談「昆虫」「動物」「恐竜」　１１時台
20240616115000 気象情報・交通情報
20240616120000 ニュース　正午のＮＨＫニュース
20240616121000 ニュース・気象情報
20240616121500 ＮＨＫのど自慢【岡山から生放送！▽香西かおり・夏川りみ】
20240616130000 ニュース
20240616130500 小痴楽の楽屋ぞめき　第５３回
20240616135500 ニュース・気象情報・交通情報
20240616140000 ニュース
20240616140500 さまよえるパパたちへ～パパだって話したい子育て話～　６月１６日
20240616145500 ニュース・気象情報・交通情報
20240616150000 ニュース
20240616150500 ヴォイスミツシマ　＃５０　満島ひかり
20240616155500 全国気象情報・全国交通情報
20240616160000 ニュース
20240616160500 ＤＪ日本史　ビシッと決めた、この一言
20240616165500 ニュース・気象情報・交通情報
20240616170000 ニュース
20240616170500 ちきゅうラジオ　失敗した話、恥ずかしい話、世界のトホホ大集合！
20240616175500 ニュース・気象情報・交通情報
20240616180000 ニュース
20240616180500 ちきゅうラジオ　ピッツア・マルゲリータ作りの後は、さらなるトホホ体験
20240616185000 ニュース・気象情報・交通情報
20240616190000 ニュース　ＮＨＫきょうのニュース
20240616192000 ニュース・気象情報
20240616192500 新日曜名作座　選「その手をにぎりたい」（５）
20240616195500 気象情報・交通情報
20240616200000 ニュース
20240616200500 らじらー！　サンデー　８時台　川﨑桜　菅原咲月（乃木坂４６）
20240616205500 全国気象情報・全国交通情報
20240616210000 ニュース
20240616210500 らじらー！　サンデー　９時台　川﨑桜　菅原咲月　田村真佑（乃木坂４６）
20240616215500 ニュース・気象情報・交通情報
20240616220000 ニュース
20240616220500 らじらー！　サンデー　１０時台　川﨑桜　田村真佑（乃木坂４６）
20240616225500 ニュース・気象情報
20240616230000 ニュース
20240616230500 ラジオ深夜便▽ないとガイド
20240617000000 ニュース
20240617001000 ラジオ深夜便▽日本列島くらしのたより　▽片岡鶴太郎の人生を楽しもう
20240617010000 ニュース
20240617010500 ラジオ深夜便▽ラジオ文芸館
20240617020000 ニュース
20240617020500 ラジオ深夜便▽ロマンチックコンサート
20240617030000 ニュース
20240617030500 ラジオ深夜便▽にっぽんの歌こころの歌
20240617040000 ニュース
20240617040500 ラジオ深夜便▽にっぽんの音
access auth1_fms...
generate particleKey...
access auth2_fms...
--------------------
authentication success.
area_id: JP13
http://radiko.jp/v3/program/date/20240617/JP13.xml
20240617050000 マイあさ！　５時台　ニュース・気象情報／たより静岡・北海道／健康　カビ対策徹底
20240617055500 気象情報
20240617060000 マイあさ！６時台前半　ニュース・気象情報／中国の若者に広がる「寺ブーム」／何の日
20240617062500 ニュース・気象情報・交通情報
20240617063000 ラジオ体操
20240617064000 マイあさ！６時台後半ニュース・気象情報／Ｂｉｚ　高齢者のためのモザイク型就労とは
20240617065500 気象情報・交通情報
20240617070000 マイあさ！　▽ＮＨＫけさのニュース
20240617072000 ニュース・気象情報
20240617072500 マイあさ！　７時台　海外の選挙に影響も　生成ＡＩと偽情報／注目！宮内篤志解説委員
20240617075000 ニュース・気象情報
20240617075800 朝の音楽
20240617080000 マイあさ！　８時台　ニュース／ワールドアイ　タンザニア／市場　ホタテ／気象情報
20240617082800 朝の音楽
20240617083000 ふんわり　月曜ＭＣは山口もえさん♪「聞いてよ　もえさん！」　８時台
20240617085500 全国気象情報・全国交通情報
20240617090000 ニュース
20240617090500 ふんわり　はしのえみさん、登場！　９時台
20240617095500 ニュース・気象情報・交通情報
20240617100000 ニュース
20240617100500 ふんわり「もえの知りたい！お墓」　１０時台
20240617105500 みんなのうた「にゃんこの哲学」／「風になれ」
20240617110000 ニュース
20240617110500 ふんわり　まいにちリクエスト♪　１１時台
20240617115000 気象情報・交通情報
20240617120000 ニュース　正午のＮＨＫニュース
20240617121500 ニュース・気象情報
20240617122000 ひるのいこい
20240617123000 まんまる　パートナーはドリアン・ロロブリジーダ／ひとのわ　東山義久
20240617125500 全国気象情報・全国交通情報
20240617130000 国会中継「衆議院決算行政監視委員会質疑」　～衆議院第１委員室から中継～
20240617170000 ニュース
20240617170500 【にっぽん列島夕方ラジオ】関西ラジオワイド
20240617175500 ニュース・気象情報・交通情報
20240617180000 Ｎらじ　ニュースのしゃべり場
20240617185000 ニュース・気象情報・交通情報
20240617190000 Ｎらじ　ＮＨＫきょうのニュース
20240617193000 Ｎらじ　きょうのニュースぷらす
20240617195500 ニュース・気象情報・交通情報
20240617200000 ニュース
20240617200500 さくらひなたロッチの伸びしろラジオ　６／１７　第１４０回
20240617205500 全国気象情報・全国交通情報
20240617210000 ニュース
20240617210500 又吉・児玉・向井のあとは寝るだけの時間　わたしクイズ
20240617215500 ニュース・気象情報・交通情報
20240617220000 ＮＨＫジャーナル
20240617225500 ニュース・気象情報
20240617230000 ニュース
20240617230500 ラジオ深夜便▽深夜便かがく部　▽インタビュー
20240618000000 ニュース
20240618001000 ラジオ深夜便▽日本列島くらしのたより　▽おとなの教養講座
20240618010000 ニュース
20240618010500 ラジオ深夜便▽深夜便アーカイブス
20240618020000 ニュース
20240618020500 ラジオ深夜便▽ロマンチックコンサート
20240618030000 ニュース
